id,keyword,location,text,target,Unnamed: 5,Unnamed: 6,Unnamed: 7
8723,rioting,,So the assassination of an Iranian general and the killing of 176 innocent passenge… https://t.co/FN7DXtpQOg,1,,,
8727,rioting,Liberty Avenue,Two of six men accused of inciting a riot between right-wing Patriot Prayer and left-leaning antifa outside a Portland pub i…,1,,,
8728,rioting,Jaipur,Corpses lying among pieces of wood in preparation for cremation after bloody rioting https://t.co/Cq88uN1LZ8,1,,,
8730,rioting,Jaipur,"Men unloading corpses from truck in preparation for cremation after bloody rioting - Calcutta, 1946 https://t.co/D7gmQKe9og",1,,,
8731,rioting,Jaipur,"Men covering faces due to stench from decaying corpses lying in street after bloody rioting between Hindus &amp; Muslims, Calcutt…",1,,,
8732,rioting,Jaipur,"British tank in the street after bloody rioting in Calcutta between Hindus and Muslims, 1946 https://t.co/lZ3s9GhlAZ",1,,,
8734,rioting,"Addis Ababa, Ethiopia","Violence targeting university students has become a reocurring phenomenon. Rioting, murders &amp; selective attacks of… https://t.co/lxFT15u4k2",1,,,
8754,rubble,,At least 56 people dead in #Pakistani administered #Kashmir #NeelumValley after avalanches hit scores of houses. Au… https://t.co/LB4Gc6eT9f,1,,,
8756,rubble,"Aberdeen, Scotland",Man charged after north-east motorists crash into boulders and rubble shed from lorry https://t.co/1zjJWb3IMi https://t.co/U4d8MLjJmP,1,,,
8758,rubble,menetap dihati dan pikiranmu,"If you were here and rescued the kids and pulled them out of the rubble, what would you say to them? And if someone ask…",1,,,
8760,rubble,"Fife, Scotland",A 63 year old man charged in connection with a vehicle with a dangerous load driven on the South Deeside Road B9077 betwe…,1,,,
8762,rubble,"Scotland, United Kingdom",A 63 year old man charged in connection with a vehicle with a dangerous load driven on the South Deeside Road B9077… https://t.co/FiUyH4EF9U,1,,,
8764,rubble,"London, England",And completely rebuilt after WWII bombing had left nothing but rubble https://t.co/kCZn1lws8p,1,,,
8765,rubble,"Lagos, Nigeria",US troops clear rubble from Iraq base days after Iran strike Journalists touring the Ain al-Asad base saw large cra… https://t.co/LWg6lFZz7r,1,,,
8766,rubble,"Brussels, Belgium",#AJE US troops clear rubble from Iraq base days after Iran strike https://t.co/h0YjxsBrM8 #Iraq,1,,,
8767,rubble,"Texas, USA",Photos taken at Iraq base where US troops are stationed show scale of damage following Iranian airstrikes American… https://t.co/IvZvMwGt6V,1,,,
8770,rubble,Cymru,"https://t.co/CggAt6G2TK Blocked drains, 13th January Blocked drain full of sand/rubble in front of 69 King Edward S… https://t.co/iz6AYMMmnM",1,,,
8778,rubble,Pakistan,US Troops Clear Rubble from Iraq Base Days After IRGC Attack [PHOTOS] https://t.co/v5SL2MdasA https://t.co/GJj5OavvmL,1,,,
8781,rubble,Parramatta,The rubble from 9/11 since that's all he's got going for him.,1,,,
8783,rubble,"Minot, ND",US troops clear rubble from Iraq base days after Iran strike https://t.co/e5KQrREjxU https://t.co/rElqiinyYn,1,,,
8785,rubble,"England, United Kingdom",US troops clear rubble from Iraq base days after Iran strike https://t.co/7FODX0b5HE,1,,,
8787,rubble,Oceanside as much as possible,Oh no. You’d be done if that hit you. They think there were Cars lost in the Hope Sl… https://t.co/bEzIwGzP5m,1,,,
8841,sandstorm,"Apple Valley, CA",Iran Hit By Sandstorm &amp, Earthquake As They Plan To Attack Israel! https://t.co/msGAn4FBJG,1,,
8843,sandstorm,"Walsall, UK","#OTD in 1986: Thierry Sabine, founder of the Paris-Dakar Rally, dies on a helicopter crash while taking part in the organi…",1,,,
8844,sandstorm,,Iran Hit By Sandstorm &amp, Earthquake As They Plan To Attack Israel! https://t.co/EJpq7BdxOZ,1,,
8847,sandstorm,"Fresno, CA",Iran Hit By Sandstorm &amp, Earthquake As They Plan To Attack Israel! https://t.co/pe19ITdRsi,1,,
8848,sandstorm,Nigeria,Iran Hit By Sandstorm &amp, Earthquake As They Plan To Attack Israel! https://t.co/TaKboA74Te,1,,
8853,sandstorm,,Iran Hit By Sandstorm &amp, Earthquake As They Plan To Attack Israel! https://t.co/k9Um4cIdnN,1,,
8854,sandstorm,"Houston, TX",Iran Hit By Sandstorm &amp, Earthquake As They Plan To Attack Israel! https://t.co/w0sOE8pFAr,1,,
8879,sandstorm,,This is wild 😭,1,,,
8880,sandstorm,Da Cloudz,It was a damn sandstorm when I went a couple years ago hahaha,1,,,
8901,screamed,,"Boy, 10, screamed 'I'm going to die' and was badly burnt trying to copy YouTube stunt https://t.co/Qpc8S88xWs https://t.co…",1,,,
8903,screamed,,they went to the valley to play in the water once and 1st girl suddenly screamed while kicking the water and a snake fell o…,1,,,
8919,screamed,"스키즈, 태연. ","It's literally a shocking news. I remember i screamed for a whole night, didnt think they will drop… https://t.co/2Qr9pafA8T",1,,,
8971,screaming,loonatheworld,i was at the dentist and a woman is screaming outside she looks crazy im scared to go out,1,,,
8982,screaming,Newcastle upon Tyne,Just seen a video of a man climbing on a car and the woman drives off screaming with the man still on the front of… https://t.co/cC1d5YsYjm,1,,,
8992,screaming,fanpage of @bkhteeblast,i’m so scared somebody was screaming for help in our dorms,1,,,
9007,screaming,"Mumbai, India",A DSP Dalvinder Singh was caught with two terrorists!! No screaming and yelling by Arnab of or Navika of …,1,,,
9038,screams,,⚠️Heartbreaking video of Iranian Canadian who lost his wife in the shooting of the Ukrainian plane in Iran (#PS572) He s…,1,,,
9039,screams,Ireland,"Girl, 5, found chained to bed after neighbours heard screams from 'house of horrors' https://t.co/BzE8KSZmzf https://t.co/…",1,,,
9073,seismic,#ImpeachTrump,Taal volcano news – live: Hundreds of thousands urged to flee possible eruption as 'intense seismic activity' rocks… https://t.co/MizFVhXPLg,1,,,
9079,seismic,"Esenyurt, İstanbul",Taal volcano news – live: Hundreds of thousands urged to flee possible eruption as &amp,apos,intense seismic activity&amp,a… https://t.co/6v7C9VxAkb,1.0
9084,seismic,,Eruption update 1pm Lava fountains reached up to 800-m New fissures or cracks observed in various towns Intense seismic…,1,,,
9089,seismic,A PLACE NO ONE UNDERSTANDS,Taal volcano news – live: Hundreds of thousands urged to flee possible eruption as 'intense seismic activity' rocks Philippi…,1,,,
9099,seismic,"Queens, NY",Taal volcano news – live: Hundreds of thousands urged to flee possible eruption as 'intense seismic activity' rocks… https://t.co/TqAediLMPE,1,,,
9120,seismic,"Miami, FL",6.4 quake strikes Puerto Rico amid heavy seismic activity https://t.co/gpoMaPyFYO,1,,,
9123,seismic,,Strong seismic movement detected at home. As much as 1.32 was detected 2020-01-14T06:56:42Z. https://t.co/Q3UIFnB5lj,1,,,
9124,seismic,Republic of the Philippines,“The intense seismic activity coupled with fissuring on the caldera region likely signifies continuous magma intrus… https://t.co/cjG8s5JLWv,1,,,
9125,seismic,"Florida, USA","HEADLINE: ""6.4 earthquake strikes Puerto Rico, killing at least 1 amid heavy seismic activity"" Can someone please inte…",1,,,
9128,seismic,"San Pablo City, Calabarzon","UPDATE, 14 JANUARY 2020 01:00 PM https://t.co/HPpU6nqqn4 “The intense seismic activity coupled with fissuring on the…",1,,,
9131,seismic,,Eruption update 1pm Lava fountains reached up to 800-m New fissures or cracks observed in various towns Intens… https://t.co/z5gxBVGbVo,1,,,
9132,seismic,Republic of the Philippines,"UPDATE, 14 JANUARY 2020 01:00 PM https://t.co/HPpU6nqqn4 “The intense seismic activity coupled with fissuring on t… https://t.co/GMQs4uc4Bn",1,,,
9135,seismic,,Strong seismic movement detected at home. As much as 1.34 was detected 2020-01-14T05:57:59Z. https://t.co/fG4do8sGMP,1,,,
9136,seismic,Quezon City,The Philippine Seismic Network recorded a total of forty-nine (49) volcanic earthquakes in the Taal region from 2:0… https://t.co/uAYizhtJ1I,1,,,
9137,seismic,Philippines,The Philippine Seismic Network recorded a total of 49 volcanic earthquakes in the Taal region from 2:00 AM to 10:00… https://t.co/j4BZrfjweE,1,,,
9139,sinkhole,#ImpeachTrump,"China sinkhole: Six people killed in Xining as street chasm swallows bus: 'The sound was huge. A water pipe broke,… https://t.co/vmB1h9GrvR",1,,,
9140,sinkhole,"Godalming, England","A sinkhole swallowed a bus in China suddenly, as passengers were boarding. At least six people were killed https://t.co/Qdc5W…",1,,,
9141,sinkhole,"Turku, Finland",China sinkhole: Six killed as ground swallows bus https://t.co/Y406WduCEB,1,,,
9142,sinkhole,Hong Kong,"A sinkhole swallowed a bus in China suddenly, as passengers were boarding. At least six people were killed… https://t.co/zwcGsH0cpX",1,,,
9143,sinkhole,United Kingdom,China: At least six dead as huge sinkhole swallows bus and pedestrians https://t.co/325XExPeSe,1,,,
9144,sinkhole,Chicago,"Sinkhole swallows bus and passengers, killing at least 6 https://t.co/nZf9xQUFVI -Yale Fishman https://t.co/By8BcYDd8s",1,,,
9145,sinkhole,"München, Bayern","Sinkhole in China swallows bus, killing 6 – NEWPAPER24 https://t.co/pynnLGUSIt https://t.co/xrHhPPJrc5",1,,,
9146,sinkhole,,At least six dead as huge sinkhole swallows bus and pedestrians https://t.co/cGtLQPNQdd https://t.co/EclNHcspq6,1,,,
9147,sinkhole,Isle of Man,BBC News - China sinkhole: Six killed as ground swallows bus https://t.co/RftEkKYssi,1,,,
9148,sinkhole,"St Louis, MO",A sinkhole has formed in the middle of the 5200 block of Thrush street. The three-foot-wide hole is several feet d… https://t.co/WkCRR876SO,1,,,
9150,sinkhole,"Bellevue, WA, USA",Another sinkhole horror in #China. At least 6 dead after huge sinkhole swallows bus and pedestrians. Incidents like t…,1,,,
9151,sinkhole,"Amsterdam, Nederland","Too bad. Six people death, four still missing as sinkhole in China swallows bus with passengers https://t.co/EBFGY3po4Y",1,,,
9152,sinkhole,日本 東京,"Sinkhole swallows bus and passengers, killing at least 6 https://t.co/LJV9hRxxP3",1,,,
9153,sinkhole,New Delhi,At least six people were killed and 16 others injured after an enormous sinkhole swallowed a bus and a number of pe… https://t.co/zxEGq9Fen9,1,,,
9154,sinkhole,Canada,BREAKING: At least six people dead as a sinkhole swallows a bus in China,1,,,
9155,sinkhole,Hong Kong,#China A bus fell into a suddenly developed sinkhole when passengers were boarding the bus at the bus stop. Explosions an…,1,,,
9156,sinkhole,my house.,A sinkhole in china kill six passengers on a public bus...... BBC who is writing your headlines,1,,,
9157,sinkhole,,"Sinkhole swallows bus and passengers, killing at least 6 https://t.co/xtIOcABPek https://t.co/3XRuzvVDgo",1,,,
9158,sinkhole,,Video from the scene in Xining showed several people disappearing into the sinkhole https://t.co/6Mq1H4HEoq,1,,,
9159,sinkhole,"St. Augustine,Trinidad",BBC News - China sinkhole: Six killed as ground swallows bus https://t.co/cov7AgtPJv,1,,,
9160,sinkhole,,6 people found dead after sinkhole swallows public bus in Xining https://t.co/dQvLSbeGYR,1,,,
9161,sinkhole,"South East, England",Sinkholes can be a serious problem to road safety... https://t.co/HLwW1qsKe3,1,,,
9162,sinkhole,,(China sinkhole: Six killed as ground swallows bus) - https://t.co/4Mw1Qmtbrh https://t.co/UWfAQAANRn,1,,,
9164,sinkhole,,China sinkhole: Six killed as ground swallows bus https://t.co/3TCoFIJqor,1,,,
9165,sinkhole,"Shanghai, China",6 people found dead after sinkhole swallows public bus in Xining https://t.co/dQvLSbeGYR,1,,,
9166,sinkhole,Global Anti-corruption,At least six dead after huge sinkhole in China swallows bus and pedestrians https://t.co/RBG8t8QZ8j,1,,,
9167,sinkhole,"Kaduna, Nigeria",At least six dead after huge sinkhole in China swallows bus and pedestrians https://t.co/4mjaMIxKVo,1,,,
9168,sinkhole,London,Terrifying moment sinkhole swallows packed bus in China killing six https://t.co/325vfRUaPQ https://t.co/N5mVmDw7Ax,1,,,
9169,sinkhole,,CCTV footage showed an explosion inside the enormous sinkhole shortly after the bus and bystanders fell inside. https://t.co/e2iDWIZaDi,1,,,
9170,sinkhole,,"BREAKING: Huge sinkhole swallows bus in northwest #China; at least 6 dead, 16 injured, and 4 missing https://t.co/jHp…",1,,,
9171,sinkhole,,At least six people were killed after a vast sinkhole opened under a bus in northwestern China. The moment the ground gave…,1,,,
9172,sinkhole,,Six people have died and four more are missing https://t.co/TVr74mCwgP,1,,,
9173,sinkhole,,"Enormous sinkhole swallows passers-by and a bus in northwest China. 15 injured, 10 still missing https://t.co/eFaA9mm0ko 📸 A bu…",1,,,
9174,sinkhole,"Four Oaks, England",China sinkhole: Six killed as ground swallows bus https://t.co/3TCoFIJqor,1,,,
9175,sinkhole,Rio de Janeiro,&lt,WATCH&gt, Six dead and four missing after sinkhole swallows bus in China https://t.co/p2kQnpsH3J,1,
9176,sinkhole,"Dallas,Texas",6 killed in China after massive EXPLODING sinkhole swallows bus as passengers board (PHOTOS &amp, VIDEO) https://t.co/GZgJlYCBx0 h…,1,,
9177,sinkhole,Trinidad and Tobago,BBC News - China sinkhole: Six killed as ground swallows bus https://t.co/cov7AgtPJv,1,,,
9178,sinkhole,,At least six dead after huge sinkhole in China swallows bus and pedestrians https://t.co/bwIG9cxa7t,1,,,
9179,sinkhole,England,At least six dead after huge sinkhole in China swallows bus and pedestrians https://t.co/bwIG9cxa7t,1,,,
9180,sinkhole,Birmingham,BBC News - China sinkhole: Six killed as ground swallows bus https://t.co/4Un6esHsFV,1,,,
9181,sinkhole,"Puerto Rico, USA","China sinkhole: Six killed as ground swallows bus, killing six https://t.co/D0gKf2ZziP",1,,,
9182,sinkhole,"Blue Island, IL, USA","Enormous exploding sinkhole in China swallows bus, killing 6 - CNN https://t.co/7fofvjOyRi",1,,,
9183,sinkhole,,At least six dead after huge sinkhole in China swallows bus and pedestrians #China https://t.co/5QRai0YGfi,1,,,
9184,sinkhole,Denmark,The bus has been lifted out of the sinkhole that expanded to an area of ~80 sqm within a few secs after a road collapse in…,1,,,
9185,sinkhole,,"Sinkhole swallows bus and passengers, killing at least 6 news https://t.co/gPHySP1FeO",1,,,
9186,sinkhole,Denmark,"#UPDATE 10 people are missing and 15 are injured in Xining, #China after a bus fell into a sinkhole. A second collapse happ…",1,,,
9187,sinkhole,,BBC News - China sinkhole: Six killed as ground swallows bus https://t.co/GLuu7TJzmB,1,,,
9188,sinkhole,,"Huge sinkhole swallows bus, kills six in China #legalnews #legalupdate #huge #kill #China To read more go on https://t.…",1,,,
9189,sinkhole,"London, UK",Six people have died and four more are missing https://t.co/TVr74mCwgP,1,,,
9190,sinkhole,"Iaşi, România",Bus full of passengers is swallowed by a sinkhole before 'exploding' https://t.co/cILF5TLalV via,1,,,
9191,sinkhole,,"Enormous sinkhole swallows bus and passengers in China, killing at least 6 people https://t.co/YarTc87r0v",1,,,
9192,sinkhole,Citizen of America,"Enormous exploding sinkhole in China swallows bus, killing 6 - CNN https://t.co/7fofvjOyRi",1,,,
9198,sinking,,I escaped from a car sinking upside down in water. Spent the night in a Tauntaun. I have been trained to drive tactically…,1,,,
9227,sinking,"Oregon, USA","In the 1980s, the last time there was a major conflict with Iran, they sank a US Naval vessel. Reagan responded by s…",1,,,
9263,sirens,,"Lmao tf going outside my house, I hear helicopters and cop car sirens, sounds like more than 1. Who’s on the run 🤣",1,,,
9266,sirens,"Scotland, United Kingdom",Neighbours house hit by lightning last night. Sirens blaring. Lights blinding. Nae sleep. Raging.,1,,,
9275,sirens,엑소,no wonder i hear sirens earlier merc caught fire near Pavillion hope everyone’s ok https://t.co/OiWsVAvgml,1,,,
9276,sirens,The eye of the Universe,"Firefighters called out to 200 false alarms overnight bc of the smoke. Heard the sirens all night. Pools closed, events ca…",1,,,
9307,sirens,UK,"Worth remembering the USS Vincennes shot down Iran Air flight 655 in 1988 ,over the Persian Gulf during the first Gulf War,…",1,,,
9327,smoke,,Awful scenes in Melbourne. Dalila Jakupovic has abandoned her #AusOpen qualifying match after suffering a coughing fit whil…,1,,,
9329,smoke,,This morning around 4am the police stopped and search me and looking for Taaba. Meanwhile they’ll be arm guarding f…,1,,,
9334,smoke,"Hobart, Australia","""Over the past week, NASA satellites have observed an extraordinary amount of smoke injected into the atmosphere from th…",1,,,
9336,smoke,India,Australian Open player collapses on court as bushfire smoke covers Melbourne – video https://t.co/K4DyBuoiC1,1,,,
9343,smoke,"Kyoto, Japan",“Melbourne's air quality 'worst in the world' as bushfires continue to burn across Victoria | Australia news | The… https://t.co/23tuFrLWXJ,1,,,
9348,smoke,Sydney,"Wildfire smoke to circle planet and return to Australia, Nasa says https://t.co/iTHv7pYH1I https://t.co/exx57uZ1Ol",1,,,
9354,smoke,"Berlin, Germany, 3rd planet from sun","Bushfire smoke plume is expected to lap the globe, NASA says. ""In the case of these fires — they are so huge, they are…",1,,,
9357,smoke,Hull,"Bushfire smoke plume destined to reach Australia again after circling the globe, NASA predicts https://t.co/UGMkGbh02a",1,,,
9363,smoke,"Melbourne, Victoria",Curved treadmills for the squad today due to the smoke and air quality in Melbourne currently. 10x45s at 1500m effo… https://t.co/7RmQZuTrzh,1,,,
9365,smoke,"Sydney, New South Wales",NASA says smoke from Australia's devastating bushfires will pass back over the country after travelling around the globe. #9N…,1,,,
9377,smoke,"Hamm,Germany",The air rating in Melbourne today is +500 ppm in carcinogens from the smoke. The government is telling people…,1,,,
9380,smoke,"New York, NY","Rain offers Australian bushfire hope, but smoke hits tennis stars: Physorg https://t.co/KkOYmfxmcI MORE w/ EcoSear… https://t.co/QityDBeIYD",1,,,
9385,snowstorm,,"494. On account of the snowstorm, all the trains on the line ceased running at four o’clock.",1,,,
9397,snowstorm,,"Hundreds of passengers, including women and infants, were stuck on the roads in harsh weather on Monday night as a… https://t.co/rPcCz2ecO1",1,,,
9398,snowstorm,SomeWhere On Earth,"In the areas of District Neelum, the snowstorm has greatly increased the problems of the people. 65 people's have died…",1,,,
9404,snowstorm,,"Torn utility wire from snowstorm, or a Terminator time traveling? https://t.co/sjYdxDHKG2",1,,,
9417,snowstorm,FRANCE (44500)_Tél : 06.70.83.32.58,Aftermath of the most recent Kamchatka rescue when a group of 14 adults &amp, 4 children was taken off top of Mutnovsky vol…,1,,
9419,snowstorm,Muzaffarabad Azad Kashmir,"In the areas of District Neelum, the snowstorm has greatly increased the problems of the people. 65 people's have… https://t.co/qJV2Tz1yXT",1,,,
9425,snowstorm,,"Snowstorm slams Kitsap County, knocking out power to thousands https://t.co/Cg62kSllCT",1,,,
9426,snowstorm,"Seattle, Washington, USA","Snowstorm slams Kitsap County, knocking out power to thousands https://t.co/Cg62kSllCT",1,,,
9429,snowstorm,SLC,"Notably, an ambulance showed up here at the Buttigieg event after the protestors called for one, driving over in a heavy s…",1,,,
9434,snowstorm,"Ottawa, Ontario",I’m on the Baja Blast train too. I legit stopped in the middle of a snowstorm on a 9 hour dr… https://t.co/KJEzgIMpCB,1,,,
9435,snowstorm,,The game between the New England Patriots and the Detroit Lions was canceled due to snowstorm.,1,,,
9446,snowstorm,,The game between the Minnesota Vikings and the Seattle Seahawks was canceled due to snowstorm.,1,,,
9454,storm,Massachusetts USA,"It will be cold before and after Saturday Night's storm. But, even though, the late Saturday &amp; Saturday Night storm will st…",1,,,
9455,storm,"Lanark, Scotland ",Storm Brendan hitting Glasgow hard https://t.co/4vieIN0XJ3,1,,,
9466,storm,"Cambridge, UK","Today’s train fuckery: a derailed freight train near Hitchin. This, like yesterday’s electrical issues in the stor… https://t.co/IZ16YgHNo3",1,,,
9471,storm,Isle of Wight,Weather warnings remain in place for heavy rain and wind across the #isleofwight. Take care on the roads and stay s… https://t.co/jXGYAmPjWk,1,,,
9476,storm,"Biddulph, England",Had to divert on my way home last night because of Brendan. That little rapscallion. https://t.co/oq15UkUQgn,1,,,
9477,storm,London and Cymru,Storm Brendan just arrived in Myddfai #StormBrendan https://t.co/CpP9qr9H38,1,,,
9479,storm,"Victoria, British Columbia","Sudden, blowing snowfall pummeled much of British Columbia on Sunday, knocking out power to thousands and wreaking havoc on…",1,,,
9483,storm,"Kibworth Harcourt, Leics. UK",105 is the number to call if you have a power cut. Did you know you can also register for WPD's severe weather bulletins? Regist…,1,,,
9489,storm,United Kingdom,We're preparing for Storm Brendan and a forecast of high winds across the South East and East of England. Check our… https://t.co/y2yMJEjsUn,1,,,
9495,storm,"Cookeville, TN",Ok this storm is crazy 😳😳😳😳,1,,,
9496,storm,,News: Yellow weather warning for wind in Essex as Storm Brendan sweeps in https://t.co/HkYx5W0ech,1,,,
9500,storm,Iceland,Entire Country: Storm and difficult driving conditions in Westfjord and in North and lots of roads are closed or im… https://t.co/8dIqhEwXuS,1,,,
9502,storm,,#StormBrendan advice for cats of the UK and Ireland: High winds and rain mean nows a good time to head inside and baggsy…,1,,,
9503,storm,"Rosehearty, Aberdeenshire",The view from the farm just now - 16 boats in the bay sheltering from Storm Brendan! https://t.co/p7bCZaITFe,1,,,
9504,storm,"Scotland, United Kingdom","Snow, ice and more gales to follow Storm Brendan https://t.co/UX5cMwlfwu",1,,,
9526,stretcher,"Pearland, TX",Bruh said carried off by a stretcher !! Tht medical bill bout to be HIGH😂😂😂,1,,,
9530,stretcher,"California, USA","feigning illness and get carried off by stretcher, thus morally leaving the responsibility of the bill on my date. https://t.co/cgYrpPe68I",1,,,
9549,stretcher,"Norman, OK","Seriously though... If that defender was taken off on a stretcher after that play would everyone's response be ""Tha… https://t.co/nqOucKNz7G",1,,,
9550,stretcher,"Clayton, DE","Without a doubt he’s going to miss out, and he’s definitely been one of the major keys of clemsons defen… https://t.co/7kuH3hdhCW",1,,,
9586,stretcher,23// exo wayv got7 nct21,he flung himself out of the stretcher so he could continue to play 😩😖😭 https://t.co/PXyvT18HUZ,1,,,
9587,stretcher,Fl via MI and NY,Also: a skater went down hard with a possible neck injury and instead of having a stretcher they put in h… https://t.co/2aKs73ymoX,1,,,
9591,stretcher,"North Carolina, USA",One being carried out on a stretcher.,1,,,
9595,structural failure,,The seat ended up having a structural failure on its test ride but at least the motorcycle jacket is coming…,1,,,
9596,structural failure,"Straya, Cunt",The seat ended up having a structural failure on its test ride but at least the motorcycle jacket is… https://t.co/KNxuqrNYcz,1,,,
9602,structural failure,,"Structural failure at the Goody’s in Bremen, Georgia caused by yesterday’s squall line. Collapse resulted due to a com…",1,,,
9606,structural failure,,Had an umbrella once... Very flash. Then it suffered a major structural failure in the middle of Earls Court. I looked a r…,1,,,
9609,structural failure,,Had an umbrella once... Very flash. Then it suffered a major structural failure in the middle of Earls Court… https://t.co/HKtJHSR88p,1,,,
9615,structural failure,,The collapse of the Twin Towers and 7 World Trade Center were the result of controlled demolitions rather than structu…,1,,,
9622,suicide bomb,,Widow of CIA agent killed in 2009 Afghanistan suicide bomb attack breaks her silence 10 years on https://t.co/GtCOCsBtLx,1,,,
9623,suicide bomb,"Rawalpindi, Pakistan",Last 3 weeks main 3 bomb &amp, suicide attacks howay street crime main 100… https://t.co/8S9dM1emH9,1,,
9624,suicide bomb,New York,Widow of CIA agent killed in 2009 Afghanistan suicide bomb attack breaks her silence 10 years on https://t.co/GtCOCsBtLx,1,,,
9654,suicide bomb,Nashville TN,Widow of CIA agent killed in 2009 Afghanistan suicide bomb attack breaks her silence 10 years on https://t.co/rb7BELqU0q,1,,,
9660,suicide bomb,"Brownsville, Brooklyn",Schumer Renews Call For Suicide Bomb Detectors At Penn Station https://t.co/ZiFmAhfpZu https://t.co/9SpZddTJwv,1,,,
9661,suicide bomb,"Gowanus, Brooklyn",Schumer Renews Call For Suicide Bomb Detectors At Penn Station https://t.co/QvOjo6doHg https://t.co/sPacMVDhwh,1,,,
9662,suicide bomb,"Brooklyn Heights, Brooklyn",Schumer Renews Call For Suicide Bomb Detectors At Penn Station https://t.co/M0jOwvbtX4 https://t.co/7tm9laW8Ms,1,,,
9663,suicide bomb,"Bushwick, Brooklyn",Schumer Renews Call For Suicide Bomb Detectors At Penn Station https://t.co/a6WnGqDaCj https://t.co/zZKhKxCFt9,1,,,
9677,suicide bomb,"Midtown, Manhattan",Schumer first demanded the technology after a 2017 bombing attempt between Penn Station and Port Authority. https://t.co/oHqBBqlz3J,1,,,
9678,suicide bomber,Tip of the edge,"Five years ago, Aitzaz Hasan Bangash gave his life as a 15 year old schoolboy, embracing a suicide bomber with his own body so…",1,,,
9681,suicide bomber,"Muzaffarnagar, Uttar Pradesh",I'll never forget #Rashideen. 126 dead and at least 80 children deliberately targeted by a rebel suicide bomber offering them…,1,,,
9690,suicide bomber,,A suicide bomber struck a CIA base in northern Afghanistan in Dec. 2009. It was the deadliest single day for the agency in a…,1,,,
9696,suicide bomber,"Colorado, USA",Mexican Border City on High Alert Over ‘Suicide Bomber’ Threat – Confirms Breitbart Report https://t.co/0gmgePdeVn via,1,,,
9698,suicide bomber,🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸,Mexican Border City on High Alert Over ‘Suicide Bomber’ Threat – Confirms Breitbart Report ⚠️ 4 men and 1 woman expected…,1,,,
9699,suicide bomber,Worldwide,"JAN. 13, 2016. Remembering the #bombing in Kouyape, #Cameroon. A suicide bomber killed 12 people and wounded at lea… https://t.co/LWGJfqGR01",1,,,
9700,suicide bomber,Worldwide,"JAN. 13, 2016. Remembering the #terrorist attack in #Jalalabad, #Afghanistan. A suicide bomber detonated its explos… https://t.co/XOAf2YUviJ",1,,,
9701,suicide bomber,Worldwide,"JAN. 13, 2016. Remembering the #bombing in #Quetta, #Pakistan. A Suicide bomber detonated himself near security per… https://t.co/PUF2vKxkvu",1,,,
9704,suicide bomber,"ATL, GA",In 2016 he had his goons smear an Army captain who died stopping a suicide bomber as a sleeper agent raised by terrorists.,1,,,
9707,suicide bombing,Deutschland 🇩🇪,Death toll in Pakistan mosque suicide bombing rises to 15 https://t.co/yobiyvaa1x,1,,,
9710,suicide bombing,dark forest,She lost her son 6 years ago in a suicide bombing. She visits his work place weekly and cleans the Ambulance he used t…,1,,,
9712,suicide bombing,Hyderabad,heartbreaking: Aged mother and father walk miles to reach to the hospital in Faryab where his son used to be an ambulance…,1,,,
9715,suicide bombing,Worldwide,"JAN. 13, 2017. Remembering the #bombing in Madagali, #Nigeria. Suicide bombers killed six and injured many in a cro… https://t.co/gea3TlUx5U",1,,,
9719,suicide bombing,Islamic Republic of Iran,"75 buses and 20 ambulances of refugees, mostly children and women, were leaving Fou’ah and Kafriya after a two-year… https://t.co/O77DTOLTme",1,,,
9721,suicide bombing,Romania/Bulgaria,Islamic State have claimed responsibility for a suicide bombing in a Pakistan mosque which killed 15 people. https://t.co/…,1,,,
9722,suicide bombing,,She lost her son 6 years ago in a suicide bombing. She visits his work place weekly and cleans the Ambulance he use… https://t.co/FsFcuVPrEZ,1,,,
9724,suicide bombing,Fairfax,😭😭😭😭 When your dad comes home from a suicide bombing http://t.co/gmRIMez4vc,1,,,
9734,suicide bombing,"E3 4PB, London",Death toll in Pakistan mosque suicide bombing rises to 15 https://t.co/1rzPnXUWwB,1,,,
9736,suicide bombing,Afghanistan,heartbreaking: Aged mother and father walk miles to reach to the hospital in Faryab where his son used to be an amb… https://t.co/wMc7PrjsWR,1,,,
9737,suicide bombing,"San Diego, CA","Read about him in the news, so sad 😞 lost my aunt in a suicide bombing years ago while she was in Afgh… https://t.co/cJEDRxRSCz",1,,,
9739,suicide bombing,"Gujranwala, Pakistan",RAW is responsible for bombing in Pakistan. Since the capture of K… https://t.co/0fb8DVVUrF,1,,,
9741,suicide bombing,,Death toll in Pakistan mosque suicide bombing rises to 15 https://t.co/UyBauIBKfq https://t.co/FDSqpthi9V,1,,,
9743,suicide bombing,"Naini Tal, India",Death toll in Pakistan mosque suicide bombing rises to 15 https://t.co/2CE4TgZCI2,1,,,
9744,suicide bombing,"Jaunpur, India",Death toll in Pakistan mosque suicide bombing rises to 15 https://t.co/PA9Qn5MdlS,1,,,
9745,suicide bombing,"Ludhiana, India",Death toll in Pakistan mosque suicide bombing rises to 15 https://t.co/Q0vO67Fufw,1,,,
9746,suicide bombing,"Nagpur, India",Death toll in Pakistan mosque suicide bombing rises to 15 https://t.co/Wf3nRFZ1eV,1,,,
